LECROYWR640Zi,60927,Waveform
Segments,10,SegmentSize,200002
Segment,TrigTime,TimeSinceSegment1
#1,09-Aug-2019 16:29:48,0                 
#2,09-Aug-2019 16:29:48,5.701447e-006     
#3,09-Aug-2019 16:29:48,1.129295e-005     
#4,09-Aug-2019 16:29:48,1.703487e-005     
#5,09-Aug-2019 16:29:48,2.266119e-005     
#6,09-Aug-2019 16:29:48,2.866887e-005     
#7,09-Aug-2019 16:29:48,3.442581e-005     
#8,09-Aug-2019 16:29:48,4.167359e-005     
#9,09-Aug-2019 16:29:48,4.747351e-005     
#10,09-Aug-2019 16:29:48,5.318782e-005    
Time,Ampl
-7.18982066e-007,0.000354525
-7.18957066e-007,0.00036429
-7.18932066e-007,0.000376904
-7.18907066e-007,0.000390332
-7.18882066e-007,0.000401318
-7.18857066e-007,0.000408643
-7.18832066e-007,0.000412305
-7.18807066e-007,0.000412712
-7.18782066e-007,0.000412712
-7.18757066e-007,0.000415153
-7.18732066e-007,0.000422884
-7.18707066e-007,0.000439567
-7.18682066e-007,0.000464388
-7.18657066e-007,0.000494499
-7.18632066e-007,0.000524202
-7.18607066e-007,0.000544141
-7.18582066e-007,0.000545768
-7.18557066e-007,0.000522168
-7.18532066e-007,0.000470898
-7.18507066e-007,0.000393994
-7.18482066e-007,0.000299186
-7.18457066e-007,0.000198275
-7.18432066e-007,0.000104688
-7.18407066e-007,2.98177e-005
-7.18382066e-007,-1.81966e-005
-7.18357066e-007,-3.7321e-005
-7.18332066e-007,-3.04036e-005
-7.18307066e-007,-4.36198e-006
-7.18282066e-007,3.18522e-005
-7.18257066e-007,7.01009e-005
-7.18232066e-007,0.000103467
-7.18207066e-007,0.000127881
-7.18182066e-007,0.000143343
-7.18157066e-007,0.000151074
-7.18132066e-007,0.000154329
-7.18107066e-007,0.00015555
-7.18082066e-007,0.000157992
-7.18057066e-007,0.000161654
-7.18032066e-007,0.00016613
-7.18007066e-007,0.000168571
-7.17982066e-007,0.000166536
-7.17957066e-007,0.000157585
-7.17932066e-007,0.000140495
-7.17907066e-007,0.000116895
-7.17882066e-007,9.00391e-005
-7.17857066e-007,6.35905e-005
-7.17832066e-007,4.03971e-005
-7.17807066e-007,2.16797e-005
-7.17782066e-007,8.65885e-006
-7.17757066e-007,1.13932e-007
-7.17732066e-007,-4.76888e-006
-7.17707066e-007,-5.17578e-006
-7.17682066e-007,-1.51367e-006
-7.17657066e-007,5.81055e-006
-7.17632066e-007,1.59831e-005
-7.17607066e-007,2.69694e-005
-7.17582066e-007,3.55143e-005
-7.17557066e-007,3.75488e-005
-7.17532066e-007,3.02246e-005
-7.17507066e-007,1.19141e-005
-7.17482066e-007,-1.61621e-005
-7.17457066e-007,-4.91211e-005
-7.17432066e-007,-8.12663e-005
-7.17407066e-007,-0.000107308
-7.17382066e-007,-0.000123584
-7.17357066e-007,-0.000130094
-7.17332066e-007,-0.000129281
-7.17307066e-007,-0.000126432
-7.17282066e-007,-0.000126839
-7.17257066e-007,-0.00013335
-7.17232066e-007,-0.000145964
-7.17207066e-007,-0.000159798
-7.17182066e-007,-0.000169157
-7.17157066e-007,-0.000168343
-7.17132066e-007,-0.000153695
-7.17107066e-007,-0.000125212
-7.17082066e-007,-8.6556e-005
-7.17057066e-007,-4.30176e-005
-7.17032066e-007,-1.10677e-006
-7.17007066e-007,3.42936e-005
-7.16982066e-007,5.83008e-005
-7.16957066e-007,6.92871e-005
-7.16932066e-007,6.80664e-005
-7.16907066e-007,5.7487e-005
-7.16882066e-007,4.28385e-005
-7.16857066e-007,2.94108e-005
-7.16832066e-007,2.12728e-005
-7.16807066e-007,2.00521e-005
-7.16782066e-007,2.49349e-005
-7.16757066e-007,3.42936e-005
-7.16732066e-007,4.56868e-005
-7.16707066e-007,5.66732e-005
-7.16682066e-007,6.5625e-005
-7.16657066e-007,7.01009e-005
-7.16632066e-007,6.84733e-005
-7.16607066e-007,5.99284e-005
-7.16582066e-007,4.40592e-005
-7.16557066e-007,2.16797e-005
-7.16532066e-007,-5.98958e-006
-7.16507066e-007,-3.56934e-005
-7.16482066e-007,-6.45833e-005
-7.16457066e-007,-9.0625e-005
-7.16432066e-007,-0.000112598
-7.16407066e-007,-0.000128874
-7.16382066e-007,-0.000140674
-7.16357066e-007,-0.000147184
-7.16332066e-007,-0.000148812
-7.16307066e-007,-0.000144336
-7.16282066e-007,-0.000133757
-7.16257066e-007,-0.000115853
-7.16232066e-007,-9.22526e-005
-7.16207066e-007,-6.45833e-005
-7.16182066e-007,-3.61003e-005
-7.16157066e-007,-1.04655e-005
-7.16132066e-007,8.65885e-006
-7.16107066e-007,1.88314e-005
-7.16082066e-007,1.88314e-005
-7.16057066e-007,7.84505e-006
-7.16032066e-007,-1.20931e-005
-7.16007066e-007,-4.01693e-005
-7.15982066e-007,-7.4349e-005
-7.15957066e-007,-0.000113005
-7.15932066e-007,-0.000153695
-7.15907066e-007,-0.000194792
-7.15882066e-007,-0.00023304
-7.15857066e-007,-0.000264372
-7.15832066e-007,-0.000284717
-7.15807066e-007,-0.000289193
-7.15782066e-007,-0.000274137
-7.15757066e-007,-0.000239551
-7.15732066e-007,-0.000187467
-7.15707066e-007,-0.000123177
-7.15682066e-007,-5.40039e-005
-7.15657066e-007,1.15072e-005
-7.15632066e-007,6.60319e-005
-7.15607066e-007,0.000105094
-7.15582066e-007,0.00012666
-7.15557066e-007,0.00013195
-7.15532066e-007,0.000124626
-7.15507066e-007,0.00010957
-7.15482066e-007,9.12598e-005
-7.15457066e-007,7.49837e-005
-7.15432066e-007,6.31836e-005
-7.15407066e-007,5.95215e-005
-7.15382066e-007,6.39974e-005
-7.15357066e-007,7.57975e-005
-7.15332066e-007,9.24805e-005
-7.15307066e-007,0.000109977
-7.15282066e-007,0.000125439
-7.15257066e-007,0.000136426
-7.15232066e-007,0.000144157
-7.15207066e-007,0.000150667
-7.15182066e-007,0.000159619
-7.15157066e-007,0.000173454
-7.15132066e-007,0.000194613
-7.15107066e-007,0.000223096
-7.15082066e-007,0.000256868
-7.15057066e-007,0.00029349
-7.15032066e-007,0.00032889
-7.15007066e-007,0.000358187
-7.14982066e-007,0.000377718
-7.14957066e-007,0.000385449
-7.14932066e-007,0.000380566
-7.14907066e-007,0.000363883
-7.14882066e-007,0.000335807
-7.14857066e-007,0.000297965
-7.14832066e-007,0.000249544
-7.14807066e-007,0.000190951
-7.14782066e-007,0.000122998
-7.14757066e-007,4.89421e-005
-7.14732066e-007,-2.43001e-005
-7.14707066e-007,-8.81836e-005
-7.14682066e-007,-0.00013335
-7.14657066e-007,-0.000153288
-7.14632066e-007,-0.000144336
-7.14607066e-007,-0.000110156
-7.14582066e-007,-5.7666e-005
-7.14557066e-007,3.36914e-006
-7.14532066e-007,6.19629e-005
-7.14507066e-007,0.00010957
-7.14482066e-007,0.000140495
-7.14457066e-007,0.000151888
-7.14432066e-007,0.000145378
-7.14407066e-007,0.000124219
-7.14382066e-007,9.49219e-005
-7.14357066e-007,6.39974e-005
-7.14332066e-007,3.91764e-005
-7.14307066e-007,2.61556e-005
-7.14282066e-007,2.94108e-005
-7.14257066e-007,5.05697e-005
-7.14232066e-007,8.80046e-005
-7.14207066e-007,0.000136833
-7.14182066e-007,0.000190951
-7.14157066e-007,0.000243441
-7.14132066e-007,0.000288607
-7.14107066e-007,0.000323193
-7.14082066e-007,0.000345166
-7.14057066e-007,0.000355745
-7.14032066e-007,0.000354525
-7.14007066e-007,0.000343132
-7.13982066e-007,0.000321159
-7.13957066e-007,0.000288607
-7.13932066e-007,0.000245068
-7.13907066e-007,0.000190137
-7.13882066e-007,0.000125439
-7.13857066e-007,5.50456e-005
-7.13832066e-007,-1.73828e-005
-7.13807066e-007,-8.49284e-005
-7.13782066e-007,-0.000141895
-7.13757066e-007,-0.000182992
-7.13732066e-007,-0.000205371
-7.13707066e-007,-0.00020944
-7.13682066e-007,-0.000198047
-7.13657066e-007,-0.000177295
-7.13632066e-007,-0.000151253
-7.13607066e-007,-0.000123584
-7.13582066e-007,-9.38802e-005
-7.13557066e-007,-5.97005e-005
-7.13532066e-007,-1.77897e-005
-7.13507066e-007,3.47005e-005
-7.13482066e-007,9.77702e-005
-7.13457066e-007,0.000168978
-7.13432066e-007,0.000243848
-7.13407066e-007,0.000315869
-7.13382066e-007,0.00038016
-7.13357066e-007,0.000432243
-7.13332066e-007,0.000469678
-7.13307066e-007,0.00049165
-7.13282066e-007,0.000499382
-7.13257066e-007,0.000494906
-7.13232066e-007,0.000480257
-7.13207066e-007,0.000459098
-7.13182066e-007,0.00043387
-7.13157066e-007,0.000405794
-7.13132066e-007,0.000376904
-7.13107066e-007,0.000346794
-7.13082066e-007,0.000315462
-7.13057066e-007,0.000283317
-7.13032066e-007,0.000252393
-7.13007066e-007,0.000224316
-7.12982066e-007,0.000200716
-7.12957066e-007,0.000181592
-7.12932066e-007,0.000164909
-7.12907066e-007,0.000147819
-7.12882066e-007,0.000126253
-7.12857066e-007,9.61426e-005
-7.12832066e-007,5.58594e-005
-7.12807066e-007,4.58984e-006
-7.12782066e-007,-5.52246e-005
-7.12757066e-007,-0.000117074
-7.12732066e-007,-0.000174447
-7.12707066e-007,-0.000218799
-7.12682066e-007,-0.000243213
-7.12657066e-007,-0.000242399
-7.12632066e-007,-0.000215544
-7.12607066e-007,-0.000165495
-7.12582066e-007,-9.8763e-005
-7.12557066e-007,-2.30794e-005
-7.12532066e-007,5.42318e-005
-7.12507066e-007,0.000127474
-7.12482066e-007,0.000193392
-7.12457066e-007,0.000249951
-7.12432066e-007,0.000297152
-7.12407066e-007,0.000334993
-7.12382066e-007,0.000363477
-7.12357066e-007,0.000383415
-7.12332066e-007,0.000394401
-7.12307066e-007,0.000396029
-7.12282066e-007,0.000389111
-7.12257066e-007,0.000374056
-7.12232066e-007,0.000354118
-7.12207066e-007,0.000332959
-7.12182066e-007,0.000314648
-7.12157066e-007,0.000302848
-7.12132066e-007,0.000299186
-7.12107066e-007,0.000303662
-7.12082066e-007,0.000314242
-7.12057066e-007,0.000329297
-7.12032066e-007,0.000346387
-7.12007066e-007,0.000363477
-7.11982066e-007,0.000376904
-7.11957066e-007,0.000381787
-7.11932066e-007,0.000373649
-7.11907066e-007,0.000349235
-7.11882066e-007,0.000306917
-7.11857066e-007,0.000249544
-7.11832066e-007,0.000181592
-7.11807066e-007,0.000110791
-7.11782066e-007,4.4873e-005
-7.11757066e-007,-1.00586e-005
-7.11732066e-007,-5.07487e-005
-7.11707066e-007,-7.47559e-005
-7.11682066e-007,-8.37077e-005
-7.11657066e-007,-7.76042e-005
-7.11632066e-007,-5.80729e-005
-7.11607066e-007,-2.71484e-005
-7.11582066e-007,1.15072e-005
-7.11557066e-007,5.46387e-005
-7.11532066e-007,9.57357e-005
-7.11507066e-007,0.000131136
-7.11482066e-007,0.000157992
-7.11457066e-007,0.000176709
-7.11432066e-007,0.000189323
-7.11407066e-007,0.000200309
-7.11382066e-007,0.000213737
-7.11357066e-007,0.000232048
-7.11332066e-007,0.000257275
-7.11307066e-007,0.000287386
-7.11282066e-007,0.000321159
-7.11257066e-007,0.000354118
-7.11232066e-007,0.000381787
-7.11207066e-007,0.000399691
-7.11182066e-007,0.000402946
-7.11157066e-007,0.000387077
-7.11132066e-007,0.000351676
-7.11107066e-007,0.000297152
-7.11082066e-007,0.000228385
-7.11057066e-007,0.000151888
-7.11032066e-007,7.29492e-005
-7.11007066e-007,-2.32747e-006
-7.10982066e-007,-7.02799e-005
-7.10957066e-007,-0.00012806
-7.10932066e-007,-0.000172005
-7.10907066e-007,-0.000198861
-7.10882066e-007,-0.000205371
-7.10857066e-007,-0.000190723
-7.10832066e-007,-0.000155729
-7.10807066e-007,-0.000103646
-7.10782066e-007,-4.09831e-005
-7.10757066e-007,2.61556e-005
-7.10732066e-007,8.92253e-005
-7.10707066e-007,0.000140495
-7.10682066e-007,0.000174674
-7.10657066e-007,0.000188509
-7.10632066e-007,0.000182406
-7.10607066e-007,0.00016084
-7.10582066e-007,0.00013195
-7.10557066e-007,0.000103467
-7.10532066e-007,8.23079e-005
-7.10507066e-007,7.33561e-005
-7.10482066e-007,7.74251e-005
-7.10457066e-007,9.24805e-005
-7.10432066e-007,0.000114046
-7.10407066e-007,0.000136019
-7.10382066e-007,0.000153516
-7.10357066e-007,0.000161654
-7.10332066e-007,0.000158805
-7.10307066e-007,0.000145785
-7.10282066e-007,0.000124219
-7.10257066e-007,9.89909e-005
-7.10232066e-007,7.41699e-005
-7.10207066e-007,5.26042e-005
-7.10182066e-007,3.79557e-005
-7.10157066e-007,3.18522e-005
-7.10132066e-007,3.47005e-005
-7.10107066e-007,4.73145e-005
-7.10082066e-007,6.84733e-005
-7.10057066e-007,9.65495e-005
-7.10032066e-007,0.000128695
-7.10007066e-007,0.000159619
-7.09982066e-007,0.000183626
-7.09957066e-007,0.000194613
-7.09932066e-007,0.000187695
-7.09907066e-007,0.000161247
-7.09882066e-007,0.000117301
-7.09857066e-007,6.31836e-005
-7.09832066e-007,8.25195e-006
-7.09807066e-007,-3.61003e-005
-7.09782066e-007,-6.1735e-005
-7.09757066e-007,-6.49902e-005
-7.09732066e-007,-4.74935e-005
-7.09707066e-007,-1.49414e-005
-7.09682066e-007,2.37142e-005
-7.09657066e-007,5.91146e-005
-7.09632066e-007,8.43424e-005
-7.09607066e-007,9.57357e-005
-7.09582066e-007,9.20736e-005
-7.09557066e-007,7.66113e-005
-7.09532066e-007,5.3418e-005
-7.09507066e-007,2.73763e-005
-7.09482066e-007,2.14844e-006
-7.09457066e-007,-2.0638e-005
-7.09432066e-007,-4.139e-005
-7.09407066e-007,-6.29557e-005
-7.09382066e-007,-8.61491e-005
-7.09357066e-007,-0.000112598
-7.09332066e-007,-0.000140267
-7.09307066e-007,-0.000166309
-7.09282066e-007,-0.000186247
-7.09257066e-007,-0.000196419
-7.09232066e-007,-0.000194385
-7.09207066e-007,-0.000179736
-7.09182066e-007,-0.000155322
-7.09157066e-007,-0.000123991
-7.09132066e-007,-8.89974e-005
-7.09107066e-007,-5.19694e-005
-7.09082066e-007,-1.33138e-005
-7.09057066e-007,2.73763e-005
-7.09032066e-007,7.17285e-005
-7.09007066e-007,0.000118929
-7.08982066e-007,0.00016735
-7.08957066e-007,0.000214551
-7.08932066e-007,0.000256055
-7.08907066e-007,0.000289014
-7.08882066e-007,0.0003118
-7.08857066e-007,0.000323193
-7.08832066e-007,0.00032238
-7.08807066e-007,0.000309359
-7.08782066e-007,0.000284131
-7.08757066e-007,0.000247917
-7.08732066e-007,0.000201123
-7.08707066e-007,0.000147005
-7.08682066e-007,8.84115e-005
-7.08657066e-007,3.06315e-005
-7.08632066e-007,-2.18587e-005
-7.08607066e-007,-6.37695e-005
-7.08582066e-007,-8.98112e-005
-7.08557066e-007,-9.71354e-005
-7.08532066e-007,-8.61491e-005
-7.08507066e-007,-5.84798e-005
-7.08482066e-007,-2.10449e-005
-7.08457066e-007,1.88314e-005
-7.08432066e-007,5.21973e-005
-7.08407066e-007,7.25423e-005
-7.08382066e-007,7.3763e-005
-7.08357066e-007,5.58594e-005
-7.08332066e-007,2.08659e-005
-7.08307066e-007,-2.38932e-005
-7.08282066e-007,-6.86523e-005
-7.08257066e-007,-0.000102832
-7.08232066e-007,-0.000117887
-7.08207066e-007,-0.000108936
-7.08182066e-007,-7.63835e-005
-7.08157066e-007,-2.79622e-005
-7.08132066e-007,2.65625e-005
-7.08107066e-007,7.45768e-005
-7.08082066e-007,0.000107943
-7.08057066e-007,0.000121777
-7.08032066e-007,0.000117708
-7.08007066e-007,0.000102246
-7.07982066e-007,8.31217e-005
-7.07957066e-007,6.76595e-005
-7.07932066e-007,6.11491e-005
-7.07907066e-007,6.52181e-005
-7.07882066e-007,8.02734e-005
-7.07857066e-007,0.000103874
-7.07832066e-007,0.000134798
-7.07807066e-007,0.000168978
-7.07782066e-007,0.000203971
-7.07757066e-007,0.000235303
-7.07732066e-007,0.000257275
-7.07707066e-007,0.0002646
-7.07682066e-007,0.00025402
-7.07657066e-007,0.00022513
-7.07632066e-007,0.000180371
-7.07607066e-007,0.000126253
-7.07582066e-007,7.17285e-005
-7.07557066e-007,2.57487e-005
-7.07532066e-007,-4.76888e-006
-7.07507066e-007,-1.61621e-005
-7.07482066e-007,-8.83789e-006
-7.07457066e-007,1.47624e-005
-7.07432066e-007,4.97559e-005
-7.07407066e-007,9.16667e-005
-7.07382066e-007,0.000136833
-7.07357066e-007,0.000181592
-7.07332066e-007,0.000222689
-7.07307066e-007,0.000257275
-7.07282066e-007,0.00028291
-7.07257066e-007,0.000297559
-7.07232066e-007,0.0003
-7.07207066e-007,0.000291048
-7.07182066e-007,0.000272331
-7.07157066e-007,0.000244661
-7.07132066e-007,0.000211702
-7.07107066e-007,0.000175488
-7.07082066e-007,0.000138867
-7.07057066e-007,0.000104688
-7.07032066e-007,7.3763e-005
-7.07007066e-007,4.69076e-005
-7.06982066e-007,2.41211e-005
-7.06957066e-007,3.36914e-006
-7.06932066e-007,-1.6569e-005
-7.06907066e-007,-3.61003e-005
